# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
55 2.00 180.00 29.00 -9.92 -0.87
55 3.00 159.00 0.00 -1.49 -11.66
55 4.00 247.00 24.00 -0.50 -11.88
55 5.00 149.00 5.00 10.11 -4.13
55 6.00 216.00 30.00 11.22 -1.96
55 7.00 261.00 4.00 2.89 6.58
55 8.00 149.00 nan 1.44 7.71
56 0.00 172.00 20.00 -0.39 -1.93
56 1.00 165.00 0.00 -10.07 -0.04
56 2.00 290.00 10.00 -9.59 0.92
56 3.00 515.00 12.00 -9.70 -4.09
56 4.00 285.00 nan -7.47 -9.32
57 0.00 167.00 22.00 0.37 -1.62
57 1.00 142.00 0.00 -9.51 1.14
57 2.00 298.00 20.00 -8.80 2.08
57 3.00 181.00 0.00 -8.97 -5.27
57 4.00 171.00 16.00 -8.93 -5.44
57 5.00 203.00 0.00 -4.69 -11.62
57 6.00 241.00 13.00 -3.98 -11.65
57 7.00 214.00 0.00 3.32 -12.02
57 8.00 159.00 20.00 4.40 -11.83
57 9.00 294.00 33.00 10.80 -6.99
57 10.00 165.00 0.00 11.10 -0.10
57 11.00 271.00 19.00 10.93 1.28
57 12.00 164.00 0.00 4.97 6.60
57 13.00 220.00 18.00 5.83 6.83
57 14.00 269.00 nan -1.91 6.72
58 0.00 178.00 20.00 -0.18 -2.31
58 1.00 344.00 0.00 -9.23 1.07
58 2.00 157.00 36.00 -9.29 1.26
58 3.00 182.00 0.00 -4.19 -11.67
58 4.00 230.00 29.00 -3.92 -12.17
58 5.00 188.00 0.00 10.01 -6.56
58 6.00 226.00 44.00 10.88 -5.94
58 7.00 180.00 0.00 5.56 6.63
58 8.00 216.00 nan 4.81 6.75
59 0.00 160.00 30.00 0.03 -1.57
59 1.00 140.00 0.00 -10.02 0.26
59 2.00 282.00 29.00 -9.88 0.13
59 3.00 133.00 13.00 -2.41 -11.14
59 4.00 499.00 nan -1.47 -12.09
60 0.00 159.00 20.00 -0.15 -2.05
60 1.00 147.00 5.00 -9.50 0.87
60 2.00 363.00 19.00 -10.10 -1.96
60 3.00 323.00 17.00 -6.26 -10.21
60 4.00 256.00 119.00 0.48 -11.46
60 5.00 298.00 20.00 8.85 -8.19
60 6.00 164.00 0.00 11.20 -1.66
60 7.00 276.00 19.00 10.93 -0.34
60 8.00 577.00 nan 7.92 5.52
61 0.00 167.00 22.00 -0.05 -0.96
61 1.00 154.00 8.00 -9.45 1.61
61 2.00 268.00 0.00 -9.54 -2.40
61 3.00 176.00 16.00 -9.06 -3.01
61 4.00 331.00 14.00 -4.91 -9.94
61 5.00 395.00 20.00 2.11 -11.23
61 6.00 363.00 27.00 9.49 -7.12
61 7.00 193.00 0.00 10.77 0.62
61 8.00 164.00 16.00 10.78 1.62
61 9.00 364.00 20.00 6.60 7.28
61 10.00 154.00 1.00 0.46 8.05
61 11.00 217.00 106.00 -1.28 8.41
61 12.00 335.00 nan -7.43 4.45
62 0.00 158.00 19.00 0.05 -0.69
62 1.00 150.00 0.00 -9.18 1.18
62 2.00 279.00 16.00 -8.86 2.48
62 3.00 538.00 18.00 -8.71 -5.27
62 4.00 265.00 nan -3.84 -10.92
63 0.00 159.00 21.00 0.21 -1.26
63 1.00 186.00 0.00 -9.90 0.40
63 2.00 367.00 11.00 -9.91 -0.73
63 3.00 323.00 16.00 -8.68 -6.88
63 4.00 174.00 0.00 -8.37 1.70
63 5.00 200.00 23.00 -8.32 3.24
63 6.00 145.00 0.00 -5.68 -10.16
63 7.00 325.00 11.00 -5.12 -10.66
63 8.00 350.00 10.00 -0.48 -11.96
63 9.00 257.00 0.00 5.16 -10.91
63 10.00 169.00 14.00 6.60 -10.28
63 11.00 363.00 16.00 10.24 -6.95
63 12.00 267.00 11.00 11.19 -1.93
63 13.00 175.00 0.00 9.81 1.99
63 14.00 241.00 11.00 9.94 3.24
63 15.00 130.00 0.00 6.25 5.99
63 16.00 257.00 6.00 6.15 6.43
63 17.00 189.00 0.00 1.61 7.39
63 18.00 170.00 8.00 0.99 7.53
63 19.00 129.00 0.00 -3.55 6.98
63 20.00 201.00 13.00 -4.35 7.03
63 21.00 219.00 nan -7.79 4.00
64 0.00 154.00 25.00 0.23 -1.44
64 1.00 147.00 0.00 -8.49 -6.24
64 2.00 335.00 32.00 -8.14 -7.86
64 3.00 265.00 0.00 6.20 -10.54
64 4.00 156.00 31.00 6.66 -10.20
64 5.00 142.00 0.00 9.72 5.44
64 6.00 260.00 24.00 9.78 3.99
64 7.00 147.00 5.00 -2.84 5.30
64 8.00 252.00 nan -5.15 6.35
65 0.00 164.00 21.00 -0.06 -2.14
65 1.00 114.00 10.00 -7.59 0.25
65 2.00 142.00 0.00 -7.78 2.64
65 3.00 208.00 25.00 -8.04 3.61
65 4.00 173.00 0.00 -6.48 -10.71
65 5.00 235.00 28.00 -6.14 -10.82
65 6.00 124.00 0.00 8.99 -8.38
65 7.00 314.00 35.00 9.13 -8.19
65 8.00 144.00 nan 7.75 4.36
66 0.00 161.00 21.00 -0.04 -2.13
66 1.00 124.00 57.00 -9.99 0.75
66 2.00 292.00 11.00 -8.98 2.16
66 3.00 363.00 12.00 -9.76 -2.39
66 4.00 135.00 0.00 -8.16 -8.48
66 5.00 248.00 14.00 -8.30 -8.57
66 6.00 236.00 0.00 -3.90 -11.79
66 7.00 226.00 6.00 -4.40 -11.94
66 8.00 316.00 14.00 -0.06 -12.09
66 9.00 249.00 14.00 6.84 -10.09
66 10.00 140.00 0.00 10.04 -6.97
66 11.00 205.00 12.00 10.17 -6.65
66 12.00 281.00 19.00 10.90 -1.80
66 13.00 171.00 0.00 8.96 3.21
66 14.00 264.00 9.00 9.51 3.85
66 15.00 164.00 0.00 5.13 6.68
66 16.00 221.00 9.00 5.57 6.69
66 17.00 152.00 0.00 0.42 7.84
66 18.00 226.00 15.00 -0.24 8.02
66 19.00 181.00 nan -4.26 6.27
67 0.00 174.00 25.00 0.31 -1.25
67 1.00 150.00 4.00 -10.36 0.27
67 2.00 143.00 0.00 -9.17 2.43
67 3.00 283.00 20.00 -8.43 3.10
67 4.00 472.00 9.00 -9.63 -2.06
67 5.00 196.00 0.00 -8.65 -7.04
67 6.00 313.00 11.00 -8.45 -7.50
67 7.00 437.00 14.00 -4.94 -11.46
67 8.00 345.00 10.00 -0.06 -11.90
67 9.00 273.00 0.00 5.80 -10.82
67 10.00 140.00 9.00 5.94 -10.76
67 11.00 175.00 0.00 9.58 -7.95
67 12.00 320.00 16.00 9.87 -6.86
67 13.00 208.00 0.00 11.06 -2.17
67 14.00 423.00 nan 10.79 -1.05
68 0.00 156.00 26.00 0.20 -1.88
68 1.00 168.00 6.00 -9.82 0.44
68 2.00 402.00 17.00 -9.83 -2.63
68 3.00 580.00 22.00 -6.32 -10.23
68 4.00 229.00 29.00 -9.74 -3.44
68 5.00 188.00 0.00 -0.17 -11.99
68 6.00 286.00 18.00 0.78 -12.02
68 7.00 250.00 0.00 9.01 -8.80
68 8.00 314.00 nan 8.94 -8.48
69 0.00 155.00 23.00 0.02 -2.15
69 1.00 157.00 0.00 -10.77 -0.62
69 2.00 246.00 29.00 -10.08 -1.65
69 3.00 315.00 32.00 -0.37 -12.16
69 4.00 104.00 0.00 11.04 -0.99
69 5.00 226.00 48.00 11.04 -0.64
69 6.00 163.00 0.00 -0.06 8.77
69 7.00 278.00 nan 0.63 8.42
70 0.00 156.00 23.00 -0.12 -1.11
70 1.00 149.00 0.00 -9.86 -0.17
70 2.00 299.00 19.00 -9.23 -1.87
70 3.00 351.00 19.00 -6.03 -10.16
70 4.00 247.00 62.00 1.31 -11.78
70 5.00 236.00 108.00 8.44 -8.22
70 6.00 298.00 23.00 11.18 -0.79
70 7.00 122.00 0.00 7.27 7.35
70 8.00 233.00 17.00 7.55 6.87
70 9.00 263.00 85.00 0.13 8.21
70 10.00 225.00 0.00 -5.92 4.79
70 11.00 144.00 nan -6.74 5.17
71 0.00 172.00 21.00 -0.27 -1.52
71 1.00 147.00 0.00 -9.72 -0.74
71 2.00 152.00 0.00 -9.55 -2.77
71 3.00 201.00 19.00 -9.68 -3.09
71 4.00 230.00 0.00 -5.56 -11.00
71 5.00 168.00 11.00 -6.05 -10.86
71 6.00 129.00 0.00 0.13 -12.04
71 7.00 320.00 20.00 1.00 -11.86
71 8.00 134.00 0.00 8.71 -8.49
71 9.00 183.00 21.00 8.84 -8.31
71 10.00 253.00 0.00 10.73 -1.03
71 11.00 119.00 24.00 10.57 -0.98
71 12.00 160.00 0.00 6.79 6.00
71 13.00 220.00 18.00 7.34 5.73
71 14.00 343.00 25.00 -0.33 7.32
71 15.00 316.00 nan -7.04 3.69
72 0.00 173.00 24.00 -0.10 -2.06
72 1.00 439.00 21.00 -10.30 -0.62
72 2.00 144.00 0.00 -7.90 -8.89
72 3.00 250.00 19.00 -7.61 -8.99
72 4.00 319.00 22.00 -1.48 -12.56
72 5.00 133.00 0.00 6.87 -10.67
72 6.00 154.00 20.00 6.92 -10.35
72 7.00 272.00 39.00 11.03 -3.83
72 8.00 315.00 0.00 8.92 3.66
72 9.00 251.00 nan 9.03 3.95
73 0.00 157.00 19.00 0.03 -1.96
73 1.00 114.00 44.00 -9.99 -0.10
73 2.00 312.00 12.00 -9.58 1.18
73 3.00 403.00 10.00 -9.43 -3.62
73 4.00 200.00 0.00 -7.64 -9.32
73 5.00 150.00 7.00 -7.76 -9.36
73 6.00 342.00 14.00 -3.45 -12.02
73 7.00 164.00 0.00 2.49 -11.89
73 8.00 104.00 9.00 2.56 -11.85
73 9.00 314.00 22.00 7.60 -10.06
73 10.00 207.00 88.00 11.26 -5.84
73 11.00 158.00 0.00 11.56 -1.20
73 12.00 182.00 10.00 11.21 -0.28
73 13.00 260.00 20.00 9.41 2.97
73 14.00 298.00 13.00 5.17 5.92
73 15.00 122.00 0.00 -0.22 6.72
73 16.00 213.00 14.00 -0.90 6.99
73 17.00 296.00 17.00 -5.61 5.34
73 18.00 151.00 nan -8.34 1.92
74 0.00 156.00 19.00 -2.92 -2.35
74 1.00 152.00 0.00 -10.65 -0.74
74 2.00 315.00 9.00 -9.63 0.71
74 3.00 352.00 14.00 -9.11 -4.09
74 4.00 273.00 0.00 -7.07 -9.99
74 5.00 151.00 5.00 -6.70 -9.88
74 6.00 187.00 0.00 -3.38 -11.96
74 7.00 213.00 7.00 -2.57 -11.87
74 8.00 342.00 12.00 2.39 -11.81
74 9.00 361.00 nan 7.28 -9.62
75 0.00 160.00 24.00 0.06 -1.92
75 1.00 132.00 3.00 -9.15 1.11
75 2.00 322.00 83.00 -7.89 3.10
75 3.00 151.00 0.00 -9.42 -3.86
75 4.00 199.00 15.00 -9.53 -4.11
75 5.00 276.00 0.00 -5.40 -10.64
75 6.00 243.00 16.00 -5.01 -10.90
75 7.00 299.00 25.00 2.55 -12.24
75 8.00 266.00 24.00 9.41 -7.65
75 9.00 267.00 21.00 10.22 0.39
75 10.00 183.00 0.00 7.07 4.33
75 11.00 225.00 21.00 6.60 5.44
75 12.00 471.00 84.00 -1.24 7.40
75 13.00 100.00 nan 6.53 5.72
76 0.00 163.00 23.00 0.19 -1.04
76 1.00 191.00 0.00 -8.68 1.85
76 2.00 287.00 16.00 -9.16 0.79
76 3.00 403.00 17.00 -8.42 -5.65
76 4.00 409.00 12.00 -6.03 -10.79
76 5.00 303.00 19.00 -1.68 -12.60
76 6.00 199.00 10.00 6.05 -11.34
76 7.00 159.00 10.00 8.67 -9.40
76 8.00 262.00 15.00 3.85 -11.99
76 9.00 264.00 15.00 8.55 -9.17
76 10.00 152.00 0.00 11.29 -5.30
76 11.00 257.00 21.00 11.00 -3.83
76 12.00 294.00 23.00 10.34 0.78
76 13.00 140.00 0.00 6.86 5.81
76 14.00 312.00 13.00 7.63 5.27
76 15.00 324.00 49.00 2.54 7.28
76 16.00 114.00 0.00 -1.75 7.16
76 17.00 203.00 13.00 -2.49 7.17
76 18.00 364.00 14.00 -6.92 4.74
76 19.00 225.00 nan -9.30 0.50
77 0.00 174.00 25.00 -0.05 -1.51
77 1.00 174.00 1.00 -10.18 1.15
77 2.00 449.00 13.00 -8.69 2.48
77 3.00 532.00 0.00 -9.03 -2.42
77 4.00 177.00 9.00 -8.99 -2.36
77 5.00 328.00 12.00 -7.82 1.61
77 6.00 203.00 8.00 -8.32 -3.52
77 7.00 157.00 0.00 -7.23 -7.74
77 8.00 306.00 10.00 -7.21 -8.21
77 9.00 412.00 14.00 -4.20 -11.44
77 10.00 399.00 14.00 0.87 -12.00
77 11.00 287.00 11.00 6.47 -10.26
77 12.00 304.00 19.00 9.99 -6.79
77 13.00 161.00 0.00 10.96 -2.23
77 14.00 256.00 19.00 11.06 -0.78
77 15.00 368.00 9.00 9.49 4.16
77 16.00 219.00 0.00 5.79 7.05
77 17.00 152.00 12.00 5.49 7.36
77 18.00 212.00 0.00 -0.26 8.87
77 19.00 187.00 10.00 -0.19 9.28
77 20.00 122.00 0.00 -4.58 7.22
77 21.00 252.00 nan -5.47 6.77
78 0.00 147.00 20.00 -0.05 -1.55
78 1.00 148.00 0.00 -9.44 1.71
78 2.00 213.00 9.00 -9.80 2.03
78 3.00 125.00 0.00 -9.47 -2.92
78 4.00 626.00 4.00 -9.70 -3.62
78 5.00 149.00 6.00 -8.87 -5.96
78 6.00 213.00 nan -7.74 -8.83
79 0.00 164.00 21.00 0.30 -1.60
79 1.00 148.00 0.00 -9.53 0.74
79 2.00 265.00 18.00 -9.38 1.45
79 3.00 302.00 16.00 -8.61 -6.74
79 4.00 162.00 0.00 -4.13 -11.52
79 5.00 277.00 19.00 -3.14 -11.78
79 6.00 382.00 27.00 5.22 -11.01
79 7.00 304.00 25.00 10.58 -5.26
79 8.00 188.00 0.00 10.60 1.12
79 9.00 171.00 16.00 10.34 2.33
79 10.00 396.00 0.00 4.65 6.60
79 11.00 312.00 nan 4.92 7.11
80 0.00 154.00 20.00 0.21 -1.02
80 1.00 477.00 13.00 -8.87 0.69
80 2.00 384.00 13.00 -8.40 -5.34
80 3.00 333.00 8.00 -5.76 -10.43
80 4.00 236.00 0.00 -2.15 -12.06
80 5.00 215.00 7.00 -1.34 -11.86
80 6.00 238.00 0.00 4.25 -11.51
80 7.00 112.00 11.00 4.37 -11.20
80 8.00 119.00 0.00 8.97 -8.70
80 9.00 263.00 17.00 9.03 -8.32
80 10.00 350.00 14.00 11.21 -3.23
80 11.00 206.00 0.00 10.89 1.62
80 12.00 248.00 19.00 10.35 2.10
80 13.00 126.00 nan 9.64 -7.31
81 0.00 167.00 24.00 0.10 -2.20
81 1.00 149.00 0.00 -10.15 1.20
81 2.00 357.00 10.00 -9.37 1.44
81 3.00 214.00 0.00 -9.33 -2.91
81 4.00 236.00 11.00 -9.67 -3.26
81 5.00 382.00 13.00 -7.44 -9.20
81 6.00 359.00 6.00 -3.00 -12.05
81 7.00 202.00 0.00 1.35 -12.03
81 8.00 117.00 13.00 1.49 -11.93
81 9.00 203.00 0.00 7.12 -9.88
81 10.00 205.00 14.00 7.60 -9.46
81 11.00 312.00 31.00 11.29 -5.21
81 12.00 188.00 0.00 10.97 -0.79
81 13.00 166.00 14.00 11.25 -0.14
81 14.00 139.00 0.00 8.54 5.02
81 15.00 327.00 12.00 9.11 4.10
81 16.00 124.00 0.00 4.25 6.72
81 17.00 350.00 5.00 4.59 6.88
81 18.00 133.00 0.00 0.17 7.32
81 19.00 214.00 14.00 -0.67 7.43
81 20.00 211.00 0.00 -6.00 5.18
81 21.00 250.00 17.00 -5.51 5.22
81 22.00 126.00 nan -8.76 1.78
82 0.00 172.00 33.00 0.68 -1.93
82 1.00 103.00 7.00 -7.29 -5.59
82 2.00 188.00 0.00 -6.50 -7.83
82 3.00 157.00 24.00 -7.20 -7.92
82 4.00 151.00 0.00 5.73 -9.83
82 5.00 484.00 nan 7.06 -9.93
83 0.00 160.00 25.00 0.50 -1.36
83 1.00 163.00 0.00 -9.81 0.87
83 2.00 258.00 15.00 -9.12 0.87
83 3.00 369.00 24.00 -7.67 -7.49
83 4.00 362.00 17.00 -8.64 1.41
83 5.00 156.00 0.00 -7.17 -7.87
83 6.00 199.00 14.00 -7.33 -7.89
83 7.00 288.00 15.00 -2.53 -11.63
83 8.00 146.00 0.00 4.44 -10.51
83 9.00 250.00 20.00 6.18 -10.23
83 10.00 174.00 0.00 10.44 -4.92
83 11.00 168.00 28.00 11.26 -3.92
83 12.00 331.00 18.00 10.16 4.23
83 13.00 133.00 0.00 4.24 7.93
83 14.00 164.00 19.00 3.76 8.02
83 15.00 390.00 nan -3.98 6.57
84 0.00 161.00 20.00 0.33 -1.51
84 1.00 180.00 0.00 -9.12 0.38
84 2.00 313.00 12.00 -9.28 -0.79
84 3.00 361.00 49.00 -7.99 -7.26
84 4.00 348.00 13.00 -4.72 -10.89
84 5.00 414.00 27.00 0.31 -11.60
84 6.00 328.00 13.00 5.41 -10.87
84 7.00 354.00 25.00 9.57 -7.13
84 8.00 226.00 0.00 11.01 -1.01
84 9.00 167.00 7.00 10.79 -1.16
84 10.00 235.00 0.00 9.17 2.78
84 11.00 176.00 10.00 9.44 3.40
84 12.00 335.00 12.00 5.82 6.55
84 13.00 190.00 0.00 1.01 8.03
84 14.00 191.00 10.00 0.65 8.10
84 15.00 371.00 23.00 -3.94 7.42
84 16.00 434.00 nan -8.08 3.50
85 nan nan nan nan nan
86 0.00 149.00 20.00 -0.50 -1.90
86 1.00 125.00 0.00 -9.25 0.66
86 2.00 299.00 11.00 -9.58 0.64
86 3.00 304.00 24.00 -9.20 -5.69
86 4.00 354.00 11.00 -6.52 -10.32
86 5.00 359.00 11.00 -1.94 -12.15
86 6.00 314.00 16.00 3.98 -11.51
86 7.00 323.00 20.00 8.80 -8.82
86 8.00 113.00 0.00 11.01 -4.37
86 9.00 193.00 16.00 10.84 -4.05
86 10.00 249.00 15.00 10.48 1.22
86 11.00 176.00 0.00 6.83 4.61
86 12.00 230.00 11.00 7.29 5.59
86 13.00 399.00 7.00 2.78 7.46
86 14.00 151.00 0.00 -1.49 7.55
86 15.00 273.00 20.00 -2.45 7.61
86 16.00 142.00 0.00 -6.92 4.52
86 17.00 280.00 nan -7.42 4.58
87 0.00 178.00 20.00 0.00 -2.09
87 1.00 182.00 0.00 -9.75 0.02
87 2.00 207.00 15.00 -9.78 -0.04
87 3.00 239.00 0.00 -7.66 -8.66
87 4.00 167.00 15.00 -7.25 -8.87
87 5.00 272.00 22.00 -1.32 -12.84
87 6.00 276.00 25.00 6.90 -10.62
87 7.00 784.00 nan 11.19 -3.14
88 0.00 157.00 21.00 -0.12 -2.01
88 1.00 183.00 0.00 -9.12 0.32
88 2.00 327.00 14.00 -9.08 -1.16
88 3.00 361.00 9.00 -7.37 -7.50
88 4.00 254.00 0.00 -4.69 -10.94
88 5.00 149.00 5.00 -4.28 -10.96
88 6.00 321.00 11.00 0.38 -11.73
88 7.00 293.00 11.00 5.96 -10.56
88 8.00 168.00 0.00 9.44 -7.61
88 9.00 101.00 7.00 9.41 -7.23
88 10.00 105.00 40.00 10.60 -4.17
88 11.00 280.00 13.00 11.03 -1.38
88 12.00 145.00 0.00 9.76 2.44
88 13.00 163.00 7.00 9.54 2.76
88 14.00 292.00 17.00 6.66 5.83
88 15.00 363.00 0.00 1.07 7.75
88 16.00 105.00 8.00 1.43 8.01
88 17.00 145.00 0.00 -2.85 7.17
88 18.00 139.00 15.00 -3.57 7.06
88 19.00 252.00 nan -7.31 3.87
89 0.00 174.00 22.00 0.42 -1.85
89 1.00 148.00 2.00 -9.49 0.47
89 2.00 238.00 85.00 -9.65 -1.72
89 3.00 353.00 17.00 -6.68 -9.87
89 4.00 400.00 0.00 -0.60 -12.11
89 5.00 200.00 nan -0.58 -12.01
90 0.00 157.00 22.00 0.03 -2.23
90 1.00 157.00 0.00 -9.85 -0.76
90 2.00 310.00 12.00 -10.17 -0.89
90 3.00 364.00 12.00 -8.90 -7.00
90 4.00 344.00 16.00 -5.47 -11.36
90 5.00 408.00 11.00 -0.55 -12.84
90 6.00 302.00 21.00 4.13 -12.22
90 7.00 273.00 20.00 9.33 -8.41
90 8.00 174.00 0.00 10.96 -4.19
90 9.00 169.00 19.00 11.08 -3.14
90 10.00 335.00 18.00 10.92 1.74
90 11.00 232.00 10.00 7.54 4.32
90 12.00 176.00 nan 10.32 1.81
91 0.00 201.00 25.00 0.45 -2.02
91 1.00 169.00 0.00 -8.74 0.41
91 2.00 219.00 28.00 -8.76 1.02
91 3.00 189.00 0.00 -4.94 -11.46
91 4.00 252.00 29.00 -3.58 -12.07
91 5.00 224.00 0.00 10.15 -6.65
91 6.00 200.00 38.00 10.59 -6.11
91 7.00 101.00 48.00 5.88 5.73
91 8.00 629.00 nan 4.78 7.28
92 0.00 198.00 22.00 0.26 -1.58
92 1.00 116.00 0.00 -9.42 -1.85
92 2.00 295.00 30.00 -9.36 -2.32
92 3.00 118.00 41.00 -0.69 -11.10
92 4.00 330.00 32.00 0.83 -12.02
92 5.00 156.00 0.00 11.05 -0.55
92 6.00 261.00 46.00 11.03 -0.28
92 7.00 105.00 0.00 -0.85 8.05
92 8.00 118.00 0.00 -0.59 8.17
92 9.00 251.00 nan -0.10 8.32
93 0.00 159.00 23.00 0.46 -0.88
93 1.00 111.00 0.00 -8.81 1.92
93 2.00 378.00 10.00 -8.59 2.37
93 3.00 111.00 0.00 -8.52 -1.80
93 4.00 401.00 12.00 -8.78 -2.12
93 5.00 197.00 0.00 -7.06 -8.16
93 6.00 157.00 7.00 -7.24 -8.22
93 7.00 342.00 7.00 -3.53 -11.19
93 8.00 290.00 12.00 1.01 -11.52
93 9.00 224.00 0.00 6.64 -9.47
93 10.00 175.00 8.00 7.51 -9.16
93 11.00 326.00 29.00 10.14 -5.68
93 12.00 274.00 15.00 10.83 -0.44
93 13.00 356.00 nan 8.47 3.37
94 0.00 163.00 25.00 0.14 -2.03
94 1.00 147.00 0.00 -9.43 0.52
94 2.00 187.00 0.00 -8.39 2.29
94 3.00 177.00 15.00 -8.14 2.65
94 4.00 319.00 0.00 -9.29 -4.51
94 5.00 168.00 14.00 -9.42 -4.58
94 6.00 169.00 0.00 -5.51 -11.18
94 7.00 213.00 18.00 -4.99 -11.29
94 8.00 248.00 45.00 2.85 -12.13
94 9.00 194.00 0.00 9.29 -7.85
94 10.00 142.00 18.00 9.90 -7.11
94 11.00 256.00 20.00 10.90 0.67
94 12.00 188.00 0.00 6.21 6.51
94 13.00 118.00 18.00 6.72 6.02
94 14.00 202.00 0.00 -1.51 6.70
94 15.00 161.00 nan -1.51 6.85
95 0.00 147.00 24.00 -0.15 -2.04
95 1.00 201.00 0.00 -9.79 1.31
95 2.00 324.00 12.00 -9.92 0.14
95 3.00 317.00 12.00 -8.96 -6.34
95 4.00 338.00 10.00 -5.79 -10.82
95 5.00 321.00 14.00 -1.57 -12.56
95 6.00 234.00 95.00 4.95 -11.50
95 7.00 241.00 59.00 9.14 -8.53
95 8.00 290.00 24.00 10.95 -3.70
95 9.00 185.00 0.00 9.73 1.76
95 10.00 209.00 9.00 10.15 1.93
95 11.00 439.00 20.00 7.29 4.85
95 12.00 233.00 0.00 2.19 6.72
95 13.00 149.00 12.00 2.59 6.99
95 14.00 416.00 20.00 -3.31 6.37
95 15.00 146.00 0.00 -7.05 3.73
95 16.00 232.00 12.00 -7.45 3.65
95 17.00 232.00 nan -9.44 -0.10
96 0.00 171.00 23.00 0.11 -1.95
96 1.00 167.00 0.00 -10.48 0.67
96 2.00 342.00 11.00 -9.25 1.34
96 3.00 379.00 9.00 -9.25 -3.87
96 4.00 323.00 11.00 -7.34 -8.75
96 5.00 400.00 12.00 -9.34 -4.38
96 6.00 369.00 11.00 -7.06 -8.98
96 7.00 357.00 12.00 -2.65 -11.67
96 8.00 329.00 20.00 1.71 -11.78
96 9.00 339.00 13.00 7.45 -9.05
96 10.00 330.00 36.00 10.21 -5.58
96 11.00 375.00 10.00 10.40 0.88
96 12.00 270.00 0.00 8.50 4.13
96 13.00 158.00 7.00 8.87 4.47
96 14.00 224.00 0.00 4.61 6.93
96 15.00 166.00 4.00 4.35 7.42
96 16.00 168.00 0.00 0.68 7.63
96 17.00 464.00 nan -0.94 7.98
97 0.00 171.00 26.00 -1.34 -2.10
97 1.00 111.00 47.00 -10.23 0.11
97 2.00 439.00 25.00 -9.87 -3.18
97 3.00 381.00 20.00 -6.34 -11.17
97 4.00 311.00 79.00 0.76 -12.22
97 5.00 325.00 29.00 8.70 -8.47
97 6.00 298.00 22.00 10.58 -0.93
97 7.00 117.00 8.00 9.47 2.21
97 8.00 257.00 0.00 7.24 4.89
97 9.00 134.00 19.00 7.54 5.17
97 10.00 166.00 0.00 -0.78 7.84
97 11.00 255.00 19.00 -0.48 7.68
97 12.00 169.00 0.00 -6.08 3.68
97 13.00 369.00 18.00 -7.36 3.51
97 14.00 104.00 0.00 -9.33 -3.13
97 15.00 223.00 nan -9.68 -3.47
98 0.00 215.00 23.00 -0.99 -2.05
98 1.00 280.00 11.00 -6.62 0.87
98 2.00 314.00 30.00 -6.49 4.73
98 3.00 121.00 0.00 -6.84 -9.24
98 4.00 255.00 28.00 -7.32 -9.61
98 5.00 183.00 0.00 6.85 -10.57
98 6.00 315.00 33.00 7.58 -10.11
98 7.00 166.00 0.00 9.00 2.67
98 8.00 571.00 nan 9.12 4.36
99 0.00 162.00 29.00 -0.27 -1.76
99 1.00 139.00 0.00 -10.18 1.93
99 2.00 323.00 16.00 -9.16 1.97
99 3.00 254.00 115.00 -8.83 -6.28
99 4.00 430.00 17.00 -3.62 -11.73
99 5.00 355.00 22.00 4.37 -11.54
99 6.00 369.00 28.00 10.53 -6.14
99 7.00 100.00 63.00 9.64 1.08
99 8.00 265.00 21.00 9.92 2.66
99 9.00 114.00 0.00 4.57 7.62
99 10.00 339.00 21.00 4.37 7.18
99 11.00 104.00 0.00 -2.04 6.67
99 12.00 203.00 0.00 -3.09 7.14
99 13.00 343.00 nan -3.64 7.74
100 0.00 182.00 24.00 -0.06 -1.00
100 1.00 175.00 0.00 -9.61 -1.97
100 2.00 259.00 29.00 -9.75 -3.06
100 3.00 185.00 0.00 0.41 -11.55
100 4.00 431.00 30.00 1.44 -11.68
100 5.00 159.00 0.00 9.83 -0.57
100 6.00 385.00 32.00 10.38 0.19
100 7.00 167.00 0.00 -1.43 7.17
100 8.00 454.00 nan -1.46 7.81
101 0.00 225.00 21.00 -0.41 -0.89
101 1.00 145.00 0.00 -9.56 1.38
101 2.00 304.00 25.00 -9.16 2.30
101 3.00 330.00 67.00 -9.19 -5.36
101 4.00 206.00 0.00 -5.28 -10.84
101 5.00 320.00 15.00 -4.70 -11.20
101 6.00 440.00 19.00 3.25 -11.20
101 7.00 149.00 0.00 9.34 -6.88
101 8.00 334.00 29.00 9.85 -5.79
101 9.00 134.00 0.00 10.10 2.80
101 10.00 284.00 17.00 10.11 2.01
101 11.00 150.00 0.00 4.56 6.69
101 12.00 244.00 17.00 5.32 7.02
101 13.00 198.00 0.00 -2.61 7.52
101 14.00 159.00 28.00 -3.10 7.63
101 15.00 192.00 0.00 -8.75 1.90
101 16.00 212.00 19.00 -8.90 2.70
101 17.00 178.00 0.00 -8.14 -4.89
101 18.00 227.00 13.00 -8.62 -5.10
101 19.00 183.00 0.00 -4.44 -10.62
101 20.00 232.00 37.00 -3.63 -11.34
101 21.00 100.00 56.00 -2.22 5.50
101 22.00 431.00 nan -2.75 8.09
102 0.00 152.00 21.00 -0.16 -1.52
102 1.00 108.00 0.00 -9.56 1.10
102 2.00 248.00 15.00 -9.95 1.27
102 3.00 359.00 20.00 -8.83 -6.77
102 4.00 220.00 0.00 -3.21 -11.68
102 5.00 158.00 17.00 -2.64 -11.77
