# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
76 2.00 313.00 133.00 -3.92 -8.09
76 3.00 271.00 nan -10.14 3.10
77 0.00 143.00 52.00 0.15 0.14
77 1.00 132.00 46.00 -8.19 -1.65
77 2.00 116.00 79.00 -5.56 -7.22
77 3.00 318.00 nan 9.17 3.00
78 0.00 139.00 50.00 0.04 0.33
78 1.00 199.00 74.00 -8.75 -0.73
78 2.00 192.00 53.00 -2.53 11.10
78 3.00 142.00 38.00 4.61 9.29
78 4.00 214.00 nan 7.32 7.65
79 0.00 174.00 53.00 -0.20 0.21
79 1.00 203.00 63.00 -6.44 -0.11
79 2.00 155.00 55.00 -8.30 4.81
79 3.00 145.00 39.00 -3.09 10.43
79 4.00 186.00 45.00 1.59 10.68
79 5.00 158.00 39.00 6.48 7.87
79 6.00 160.00 51.00 8.78 5.16
79 7.00 179.00 55.00 9.71 0.16
79 8.00 170.00 48.00 8.39 -4.81
79 9.00 174.00 42.00 3.88 -8.57
79 10.00 145.00 62.00 -1.48 -9.74
79 11.00 139.00 46.00 -6.98 -7.68
79 12.00 235.00 nan -8.96 -4.72
80 0.00 146.00 57.00 -0.17 0.47
80 1.00 148.00 70.00 -9.68 0.06
80 2.00 168.00 79.00 -0.32 -8.00
80 3.00 124.00 195.00 7.99 -0.17
80 4.00 455.00 nan -0.94 11.12
81 0.00 135.00 52.00 -0.35 0.35
81 1.00 184.00 42.00 -9.16 -0.72
81 2.00 111.00 58.00 -9.88 0.30
81 3.00 174.00 73.00 -7.47 -6.88
81 4.00 135.00 nan -9.95 0.12
82 0.00 189.00 53.00 -0.27 -0.32
82 1.00 131.00 74.00 -9.11 0.39
82 2.00 378.00 nan -2.47 -8.91
83 0.00 139.00 60.00 -0.50 0.24
83 1.00 142.00 82.00 -9.66 2.53
83 2.00 140.00 80.00 -3.43 -9.78
83 3.00 280.00 69.00 10.31 -0.65
83 4.00 239.00 nan 3.55 6.17
84 0.00 154.00 139.00 -0.29 0.01
84 1.00 144.00 67.00 -2.13 -8.83
84 2.00 223.00 73.00 -9.44 -0.07
84 3.00 217.00 nan 2.64 0.83
85 0.00 137.00 52.00 -0.43 0.25
85 1.00 169.00 38.00 -9.47 -0.63
85 2.00 153.00 36.00 -9.31 -3.30
85 3.00 216.00 45.00 -10.19 -0.60
85 4.00 140.00 55.00 -8.91 -4.59
85 5.00 143.00 37.00 -3.44 -9.15
85 6.00 110.00 64.00 0.11 -9.57
85 7.00 101.00 63.00 6.03 -5.97
85 8.00 140.00 199.00 9.01 -1.68
85 9.00 157.00 48.00 4.49 7.58
85 10.00 156.00 40.00 -1.40 9.82
85 11.00 144.00 39.00 -4.76 9.66
85 12.00 275.00 nan -0.33 10.30
86 0.00 144.00 64.00 -0.23 0.08
86 1.00 215.00 234.00 -8.89 1.85
86 2.00 151.00 60.00 -3.60 10.09
86 3.00 161.00 60.00 4.14 9.25
86 4.00 177.00 59.00 9.05 4.04
86 5.00 193.00 65.00 9.42 -2.83
86 6.00 141.00 47.00 4.39 -7.98
86 7.00 160.00 nan -3.26 -9.19
87 0.00 133.00 65.00 -0.26 0.25
87 1.00 194.00 54.00 -9.47 0.31
87 2.00 186.00 50.00 -7.16 6.73
87 3.00 146.00 44.00 -3.17 10.47
87 4.00 162.00 41.00 1.74 10.51
87 5.00 201.00 49.00 6.05 8.18
87 6.00 229.00 48.00 9.14 4.62
87 7.00 265.00 46.00 9.68 -0.10
87 8.00 191.00 40.00 7.42 -6.15
87 9.00 154.00 41.00 3.31 -8.32
87 10.00 188.00 53.00 -2.14 -9.29
87 11.00 208.00 55.00 -7.20 -7.32
87 12.00 192.00 57.00 -9.81 -4.03
87 13.00 135.00 nan -10.41 2.21
88 0.00 157.00 49.00 -0.27 0.16
88 1.00 151.00 58.00 -8.75 -1.96
88 2.00 155.00 63.00 -5.97 -7.77
88 3.00 546.00 nan 2.55 -8.87
89 0.00 153.00 53.00 -0.42 0.13
89 1.00 141.00 185.00 -8.11 -2.69
89 2.00 171.00 58.00 -2.08 -8.46
89 3.00 160.00 63.00 6.11 -6.67
89 4.00 182.00 69.00 9.47 -0.36
89 5.00 113.00 54.00 5.39 7.83
89 6.00 315.00 46.00 0.85 10.15
89 7.00 167.00 nan -6.39 8.72
90 0.00 144.00 55.00 -0.32 0.32
90 1.00 245.00 40.00 -8.57 2.65
90 2.00 144.00 57.00 -7.96 3.20
90 3.00 195.00 80.00 -7.60 -5.10
90 4.00 114.00 31.00 -1.13 11.28
90 5.00 156.00 59.00 0.61 10.71
90 6.00 165.00 57.00 -6.10 8.93
90 7.00 233.00 nan 0.83 10.31
91 0.00 146.00 55.00 -0.01 0.35
91 1.00 149.00 85.00 -6.76 6.50
91 2.00 220.00 72.00 -8.25 -5.79
91 3.00 255.00 nan -6.98 7.23
92 0.00 158.00 58.00 -0.14 -0.26
92 1.00 172.00 193.00 -7.56 -1.72
92 2.00 321.00 41.00 -5.95 8.14
92 3.00 154.00 nan -9.07 5.07
93 0.00 139.00 54.00 -0.13 0.29
93 1.00 206.00 188.00 -9.45 2.14
93 2.00 118.00 54.00 -4.70 9.01
93 3.00 162.00 63.00 3.20 9.74
93 4.00 149.00 62.00 8.30 5.61
93 5.00 166.00 49.00 9.63 -2.04
93 6.00 148.00 61.00 5.75 -7.06
93 7.00 126.00 56.00 -3.47 -9.28
93 8.00 217.00 nan -8.70 -4.63
94 0.00 145.00 55.00 -0.32 0.41
94 1.00 128.00 55.00 -8.38 -0.15
94 2.00 184.00 62.00 -7.05 -6.36
94 3.00 432.00 nan -10.25 -0.88
95 0.00 140.00 52.00 -0.53 0.36
95 1.00 165.00 55.00 -9.51 0.63
95 2.00 150.00 56.00 -7.37 -6.33
95 3.00 160.00 66.00 0.64 -8.73
95 4.00 137.00 71.00 7.65 -5.56
95 5.00 179.00 63.00 9.68 1.28
95 6.00 218.00 50.00 5.63 8.00
95 7.00 176.00 48.00 -0.80 9.99
95 8.00 186.00 60.00 -8.05 7.79
95 9.00 166.00 nan -9.98 0.45
96 0.00 146.00 165.00 -0.32 0.34
96 1.00 152.00 66.00 -7.07 -5.40
96 2.00 104.00 89.00 -7.27 6.15
96 3.00 132.00 81.00 7.43 6.11
96 4.00 170.00 nan 7.32 -6.28
97 0.00 137.00 51.00 -0.18 0.20
97 1.00 202.00 53.00 -9.11 -0.73
97 2.00 146.00 60.00 -8.30 6.27
97 3.00 198.00 46.00 -1.46 10.94
97 4.00 185.00 43.00 3.92 9.92
97 5.00 239.00 55.00 7.14 7.55
97 6.00 152.00 57.00 9.10 4.92
97 7.00 116.00 nan 6.15 8.07
98 0.00 141.00 56.00 -0.20 0.13
98 1.00 156.00 35.00 -8.88 -0.26
98 2.00 103.00 52.00 -9.79 1.79
98 3.00 237.00 65.00 -8.75 -5.02
98 4.00 137.00 66.00 -9.68 2.96
98 5.00 142.00 61.00 -4.49 9.07
98 6.00 206.00 49.00 2.35 9.83
98 7.00 275.00 30.00 8.05 6.32
98 8.00 157.00 59.00 8.18 5.43
98 9.00 174.00 60.00 9.59 -1.31
98 10.00 185.00 63.00 6.03 -7.06
98 11.00 613.00 nan -2.76 -9.82
99 0.00 141.00 58.00 -0.45 0.29
99 1.00 173.00 75.00 -9.17 -3.32
99 2.00 140.00 69.00 -4.60 8.64
99 3.00 226.00 89.00 8.02 5.63
99 4.00 400.00 72.00 5.29 -7.66
99 5.00 313.00 nan -2.09 0.39
100 0.00 143.00 61.00 -0.43 0.03
100 1.00 123.00 177.00 -7.71 -4.08
100 2.00 116.00 62.00 -6.54 7.65
100 3.00 181.00 82.00 6.83 6.03
100 4.00 247.00 nan 6.46 -6.07
101 0.00 135.00 68.00 -0.33 -0.04
101 1.00 130.00 215.00 -9.70 3.30
101 2.00 587.00 nan -4.03 -8.61
102 0.00 148.00 65.00 -0.27 -0.39
102 1.00 123.00 80.00 -9.20 3.94
102 2.00 147.00 76.00 -5.96 -7.29
102 3.00 206.00 62.00 8.48 -4.35
102 4.00 205.00 41.00 6.78 0.89
102 5.00 179.00 nan 7.56 -3.44
103 0.00 143.00 50.00 -0.21 0.06
103 1.00 171.00 31.00 -9.13 -1.25
103 2.00 110.00 61.00 -9.55 -2.41
103 3.00 170.00 52.00 -6.14 -7.75
103 4.00 182.00 46.00 -0.75 -9.22
103 5.00 129.00 59.00 4.57 -8.56
103 6.00 170.00 64.00 8.69 -4.81
103 7.00 223.00 73.00 10.31 -0.09
103 8.00 119.00 38.00 7.16 7.35
103 9.00 146.00 47.00 4.59 9.07
103 10.00 141.00 37.00 -0.89 10.42
103 11.00 131.00 43.00 -4.51 10.01
103 12.00 142.00 52.00 -8.56 6.97
103 13.00 172.00 43.00 -9.92 1.39
103 14.00 208.00 nan -9.25 -3.24
104 0.00 140.00 60.00 -0.64 0.42
104 1.00 157.00 180.00 -9.24 1.02
104 2.00 116.00 57.00 -6.78 -7.40
104 3.00 180.00 38.00 -0.23 -9.17
104 4.00 388.00 nan 3.36 -9.21
105 0.00 144.00 328.00 -0.47 -0.03
105 1.00 135.00 52.00 -2.94 -9.82
105 2.00 168.00 57.00 2.98 -9.17
105 3.00 123.00 70.00 6.81 -7.01
105 4.00 176.00 53.00 9.23 -1.39
105 5.00 189.00 67.00 8.76 3.43
105 6.00 135.00 194.00 4.12 9.18
105 7.00 145.00 44.00 -5.20 8.56
105 8.00 112.00 53.00 -7.14 7.84
105 9.00 161.00 41.00 -9.93 2.72
105 10.00 247.00 nan -9.82 -2.00
106 0.00 153.00 51.00 -0.50 -0.10
106 1.00 200.00 71.00 -9.55 -0.95
106 2.00 164.00 69.00 -2.62 10.49
106 3.00 103.00 47.00 8.44 5.01
106 4.00 157.00 79.00 8.98 1.90
106 5.00 645.00 nan 1.48 -9.57
107 0.00 139.00 55.00 -0.56 -0.44
107 1.00 185.00 65.00 -9.45 -1.74
107 2.00 200.00 31.00 -7.53 5.32
107 3.00 113.00 50.00 -7.25 6.53
107 4.00 165.00 58.00 -10.08 1.41
107 5.00 262.00 nan -6.92 7.41
108 0.00 137.00 55.00 -0.22 0.07
108 1.00 194.00 60.00 -9.37 -0.05
108 2.00 134.00 50.00 -7.56 5.89
108 3.00 189.00 nan -9.20 4.30
109 0.00 139.00 63.00 -0.33 0.06
109 1.00 187.00 51.00 -9.87 -0.10
109 2.00 139.00 53.00 -8.10 6.03
109 3.00 131.00 38.00 -3.05 9.25
109 4.00 148.00 52.00 1.05 10.12
109 5.00 151.00 46.00 6.38 7.89
109 6.00 148.00 45.00 8.60 4.66
109 7.00 155.00 46.00 9.64 -0.14
109 8.00 176.00 62.00 8.30 -4.69
109 9.00 153.00 40.00 1.73 -8.94
109 10.00 116.00 204.00 -1.14 -9.60
109 11.00 186.00 58.00 -10.12 -3.75
109 12.00 145.00 nan -10.47 1.11
110 0.00 155.00 52.00 -0.28 0.22
110 1.00 215.00 61.00 -9.30 -1.13
110 2.00 145.00 62.00 -8.02 5.34
110 3.00 172.00 50.00 -0.98 9.26
110 4.00 162.00 54.00 5.34 8.19
110 5.00 177.00 64.00 9.41 1.66
110 6.00 155.00 62.00 7.77 -5.55
110 7.00 197.00 48.00 0.27 -9.53
110 8.00 167.00 nan -6.77 -8.36
111 0.00 144.00 53.00 -0.41 0.18
111 1.00 192.00 44.00 -10.12 0.68
111 2.00 117.00 60.00 -9.82 3.33
111 3.00 151.00 38.00 -4.77 8.57
111 4.00 373.00 nan -2.51 9.53
112 0.00 138.00 51.00 -0.58 0.25
112 1.00 179.00 74.00 -9.41 -1.55
112 2.00 149.00 74.00 -3.99 10.07
112 3.00 187.00 76.00 8.89 3.41
112 4.00 236.00 248.00 3.10 -8.50
112 5.00 131.00 nan -4.54 8.84
113 0.00 145.00 52.00 -0.53 -0.14
113 1.00 240.00 54.00 -9.27 -1.31
113 2.00 125.00 58.00 -9.74 2.38
113 3.00 154.00 59.00 -7.24 6.87
113 4.00 143.00 35.00 -1.09 9.65
113 5.00 134.00 52.00 1.92 9.95
113 6.00 173.00 43.00 6.73 6.93
113 7.00 228.00 60.00 9.21 2.95
113 8.00 186.00 47.00 9.30 -1.55
113 9.00 181.00 51.00 6.72 -6.23
113 10.00 173.00 55.00 2.44 -9.34
113 11.00 121.00 49.00 -3.30 -10.29
113 12.00 127.00 nan -7.49 -8.11
114 0.00 135.00 62.00 -0.60 0.34
114 1.00 170.00 67.00 -10.22 0.68
114 2.00 154.00 54.00 -5.02 8.80
114 3.00 236.00 41.00 2.94 9.57
114 4.00 167.00 50.00 1.64 9.94
114 5.00 126.00 nan -3.89 9.45
115 0.00 141.00 53.00 -0.47 0.06
115 1.00 186.00 69.00 -8.20 -3.78
115 2.00 105.00 174.00 -6.22 5.87
115 3.00 213.00 90.00 7.19 6.38
115 4.00 123.00 43.00 6.18 -5.78
115 5.00 309.00 nan 6.05 -7.21
116 0.00 135.00 58.00 -0.42 0.17
116 1.00 236.00 43.00 -9.95 0.66
116 2.00 159.00 57.00 -9.02 -3.87
116 3.00 139.00 42.00 -2.83 -9.21
116 4.00 135.00 50.00 1.17 -9.31
116 5.00 138.00 56.00 6.63 -6.17
116 6.00 161.00 54.00 9.01 -0.88
116 7.00 128.00 42.00 8.46 3.62
116 8.00 103.00 48.00 7.15 6.20
116 9.00 164.00 43.00 3.04 8.69
116 10.00 161.00 41.00 -2.03 9.48
116 11.00 141.00 50.00 -6.25 8.89
116 12.00 104.00 39.00 -10.14 4.09
116 13.00 267.00 nan -9.98 0.10
117 0.00 153.00 54.00 -0.29 0.17
117 1.00 119.00 38.00 -7.92 -0.48
117 2.00 111.00 61.00 -9.52 -1.62
117 3.00 150.00 60.00 -9.88 4.61
117 4.00 171.00 54.00 -3.80 10.48
117 5.00 187.00 52.00 3.64 9.92
117 6.00 167.00 58.00 9.28 5.30
117 7.00 207.00 56.00 9.59 -2.06
117 8.00 184.00 50.00 4.60 -7.74
117 9.00 161.00 68.00 -4.27 -9.31
117 10.00 207.00 nan -9.55 -3.85
118 0.00 140.00 52.00 -0.37 0.17
118 1.00 243.00 126.00 -9.94 -0.49
118 2.00 141.00 50.00 -9.53 -1.96
118 3.00 295.00 nan -10.18 1.43
119 0.00 138.00 54.00 -0.52 -0.01
119 1.00 174.00 63.00 -9.84 -0.92
119 2.00 121.00 48.00 -8.56 6.36
119 3.00 152.00 61.00 -1.62 9.67
119 4.00 193.00 70.00 5.50 7.99
119 5.00 172.00 68.00 9.57 2.24
119 6.00 137.00 52.00 8.36 -5.41
119 7.00 154.00 49.00 0.67 -9.22
119 8.00 182.00 nan -6.26 -8.40
120 0.00 137.00 65.00 -0.54 0.26
120 1.00 124.00 69.00 -7.67 2.83
120 2.00 234.00 64.00 -7.35 -7.30
120 3.00 216.00 60.00 -8.76 6.77
120 4.00 146.00 nan 1.82 3.53
121 0.00 147.00 66.00 -0.54 0.03
121 1.00 174.00 89.00 -9.34 3.82
121 2.00 183.00 36.00 -5.29 -9.31
121 3.00 169.00 33.00 -5.35 -10.64
121 4.00 376.00 71.00 -3.46 -10.86
121 5.00 160.00 30.00 9.31 -6.04
121 6.00 241.00 78.00 9.55 -5.03
121 7.00 114.00 40.00 4.75 8.33
121 8.00 188.00 63.00 4.12 8.02
121 9.00 136.00 39.00 -8.88 4.21
121 10.00 656.00 nan -8.99 3.08
122 0.00 140.00 53.00 -0.70 -0.04
122 1.00 438.00 53.00 -9.72 -0.99
122 2.00 181.00 17.00 -7.07 -8.05
122 3.00 491.00 nan -6.63 -8.94
123 0.00 127.00 33.00 -9.46 -2.33
123 1.00 299.00 57.00 -9.42 -3.35
123 2.00 293.00 53.00 -5.01 -9.97
123 3.00 136.00 33.00 1.34 -10.39
123 4.00 326.00 66.00 2.67 -10.67
123 5.00 222.00 139.00 9.08 -5.59
123 6.00 134.00 34.00 10.15 2.02
123 7.00 221.00 70.00 9.49 1.74
123 8.00 279.00 51.00 5.38 7.95
123 9.00 164.00 21.00 -2.43 9.05
123 10.00 118.00 49.00 -1.96 9.35
123 11.00 165.00 21.00 -8.04 5.32
123 12.00 371.00 nan -8.35 4.70
124 0.00 142.00 52.00 -0.95 0.19
124 1.00 168.00 29.00 -9.87 0.12
124 2.00 685.00 48.00 -9.74 -0.98
124 3.00 169.00 22.00 -8.12 -5.55
124 4.00 247.00 48.00 -8.24 -6.33
124 5.00 151.00 28.00 -3.82 -9.94
124 6.00 199.00 54.00 -4.30 -10.47
124 7.00 661.00 nan 0.84 -11.26
125 0.00 140.00 53.00 -0.59 0.23
125 1.00 188.00 34.00 -9.58 0.79
125 2.00 474.00 46.00 -9.75 -0.69
125 3.00 202.00 14.00 -8.36 -5.46
125 4.00 190.00 49.00 -8.13 -6.24
125 5.00 248.00 16.00 -4.36 -9.74
125 6.00 483.00 51.00 -4.74 -10.23
125 7.00 322.00 62.00 0.48 -11.44
125 8.00 316.00 58.00 5.80 -9.37
125 9.00 149.00 27.00 9.75 -6.15
125 10.00 196.00 43.00 9.18 -5.97
125 11.00 106.00 37.00 9.93 -2.58
125 12.00 118.00 30.00 8.95 -4.93
125 13.00 712.00 nan 8.83 -5.88
126 0.00 140.00 58.00 -0.52 0.20
126 1.00 133.00 11.00 -9.55 2.40
126 2.00 291.00 61.00 -9.08 2.83
126 3.00 156.00 30.00 -9.15 -4.59
126 4.00 176.00 56.00 -8.97 -5.11
126 5.00 384.00 55.00 -3.17 -10.93
126 6.00 277.00 66.00 4.22 -10.29
126 7.00 299.00 69.00 9.63 -4.48
126 8.00 141.00 33.00 9.51 1.62
126 9.00 142.00 64.00 9.21 2.50
126 10.00 410.00 57.00 3.83 8.59
126 11.00 547.00 65.00 -3.77 8.58
126 12.00 173.00 27.00 -9.12 3.64
126 13.00 196.00 61.00 -9.00 3.00
126 14.00 466.00 nan -1.44 0.99
127 0.00 150.00 56.00 -0.69 0.21
127 1.00 165.00 35.00 -9.64 0.91
127 2.00 354.00 42.00 -9.65 -0.98
127 3.00 416.00 46.00 -8.06 -6.46
127 4.00 162.00 25.00 -3.58 -10.33
127 5.00 191.00 49.00 -4.08 -10.55
127 6.00 290.00 41.00 0.61 -11.27
127 7.00 144.00 32.00 4.59 -10.11
127 8.00 281.00 62.00 5.75 -9.44
127 9.00 127.00 31.00 9.62 -4.77
127 10.00 297.00 58.00 9.16 -5.39
127 11.00 201.00 9.00 10.82 -0.21
127 12.00 158.00 57.00 10.24 -0.10
127 13.00 174.00 3.00 8.06 4.74
127 14.00 234.00 60.00 8.40 4.53
127 15.00 201.00 11.00 4.72 7.70
127 16.00 127.00 43.00 4.87 7.88
127 17.00 206.00 13.00 0.33 8.95
127 18.00 159.00 46.00 0.12 9.31
127 19.00 274.00 114.00 -4.75 7.57
127 20.00 317.00 42.00 -8.44 4.23
127 21.00 131.00 200.00 -9.38 -0.10
127 22.00 181.00 44.00 -8.64 4.20
127 23.00 663.00 42.00 -10.49 4.24
127 24.00 138.00 35.00 -9.72 -0.07
127 25.00 322.00 nan -9.73 -1.30
128 0.00 159.00 57.00 -0.78 0.04
128 1.00 155.00 139.00 -9.97 1.52
128 2.00 247.00 53.00 -9.68 -1.00
128 3.00 257.00 7.00 -8.09 -6.13
128 4.00 421.00 nan -8.47 -6.24
129 0.00 137.00 148.00 -0.70 -0.04
129 1.00 131.00 35.00 -8.23 -4.86
129 2.00 382.00 64.00 -7.91 -6.71
129 3.00 192.00 13.00 5.85 -8.66
129 4.00 186.00 76.00 6.31 -9.19
129 5.00 120.00 43.00 8.95 4.75
129 6.00 413.00 73.00 7.99 4.74
129 7.00 123.00 37.00 -4.68 7.88
129 8.00 725.00 nan -5.60 7.54
130 0.00 138.00 51.00 -0.81 0.07
130 1.00 164.00 32.00 -9.45 0.46
130 2.00 379.00 48.00 -9.89 -0.76
130 3.00 168.00 31.00 -7.35 -7.37
130 4.00 887.00 36.00 -6.90 -8.40
130 5.00 334.00 74.00 -8.70 -8.41
130 6.00 158.00 27.00 -9.63 -0.35
130 7.00 432.00 nan -9.72 -1.03
131 0.00 131.00 56.00 -0.44 0.03
131 1.00 154.00 29.00 -9.50 0.41
131 2.00 244.00 42.00 -9.69 -0.50
131 3.00 174.00 25.00 -8.67 -5.15
131 4.00 241.00 47.00 -8.51 -5.85
131 5.00 481.00 48.00 -5.03 -9.93
131 6.00 626.00 40.00 -0.06 -11.55
131 7.00 214.00 34.00 3.02 -10.31
131 8.00 801.00 59.00 5.17 -10.29
131 9.00 153.00 16.00 8.97 -6.21
131 10.00 176.00 59.00 8.77 -6.67
131 11.00 477.00 203.00 10.13 -1.59
131 12.00 597.00 148.00 9.03 3.88
131 13.00 119.00 31.00 5.21 9.73
131 14.00 158.00 33.00 5.97 8.82
131 15.00 2002.00 52.00 5.80 7.75
131 16.00 533.00 40.00 1.14 9.10
131 17.00 171.00 37.00 -2.21 8.60
131 18.00 516.00 41.00 -4.16 8.13
131 19.00 180.00 26.00 -8.02 5.74
131 20.00 428.00 52.00 -7.95 5.06
131 21.00 157.00 19.00 -9.08 -0.26
131 22.00 204.00 43.00 -9.74 -0.32
131 23.00 140.00 30.00 -8.57 -4.74
131 24.00 307.00 89.00 -8.65 -5.76
131 25.00 154.00 nan -0.49 1.82
132 0.00 140.00 59.00 -0.62 -0.15
132 1.00 111.00 48.00 -9.34 0.84
132 2.00 119.00 39.00 -9.08 -3.18
132 3.00 247.00 60.00 -8.99 -4.59
132 4.00 172.00 24.00 -3.32 -10.55
132 5.00 696.00 69.00 -3.68 -11.06
132 6.00 121.00 28.00 -9.56 -4.18
132 7.00 156.00 nan -9.17 -5.03
133 0.00 141.00 63.00 -0.47 -0.08
133 1.00 111.00 35.00 -8.77 3.91
133 2.00 285.00 91.00 -8.02 4.71
133 3.00 126.00 30.00 -5.92 -9.12
133 4.00 274.00 72.00 -5.30 -9.86
133 5.00 381.00 14.00 8.80 -6.79
133 6.00 276.00 93.00 8.40 -6.66
133 7.00 103.00 nan -2.70 3.55
134 0.00 166.00 159.00 -0.68 0.06
134 1.00 125.00 34.00 -8.08 -4.48
134 2.00 372.00 70.00 -8.64 -5.68
134 3.00 182.00 31.00 4.74 -9.61
134 4.00 114.00 75.00 5.13 -9.93
134 5.00 120.00 39.00 9.11 2.40
134 6.00 224.00 76.00 8.55 3.07
134 7.00 177.00 36.00 -3.91 7.97
134 8.00 466.00 nan -4.38 8.07
135 0.00 162.00 57.00 -0.80 -0.19
135 1.00 139.00 12.00 -9.51 1.73
135 2.00 294.00 51.00 -9.17 2.23
135 3.00 402.00 57.00 -8.76 -5.64
135 4.00 294.00 63.00 -2.81 -11.23
135 5.00 241.00 68.00 4.72 -9.89
135 6.00 140.00 28.00 8.97 -4.46
135 7.00 136.00 65.00 9.54 -4.09
135 8.00 124.00 39.00 8.89 2.86
135 9.00 258.00 60.00 8.52 3.45
135 10.00 128.00 24.00 2.61 8.79
135 11.00 183.00 46.00 3.44 8.65
135 12.00 482.00 nan -3.94 8.02
136 0.00 136.00 52.00 -0.70 0.18
136 1.00 351.00 77.00 -9.20 3.11
136 2.00 144.00 34.00 -3.57 -9.55
136 3.00 138.00 62.00 -3.40 -10.35
136 4.00 334.00 91.00 8.92 -4.95
136 5.00 401.00 nan 3.55 8.36
137 0.00 180.00 52.00 -0.59 -0.07
137 1.00 162.00 32.00 -9.43 2.39
137 2.00 616.00 63.00 -9.49 1.41
137 3.00 219.00 8.00 -7.50 -6.39
137 4.00 163.00 55.00 -7.79 -6.78
137 5.00 131.00 29.00 -2.33 -10.70
137 6.00 281.00 71.00 -1.28 -11.27
137 7.00 287.00 65.00 6.22 -9.18
137 8.00 279.00 166.00 10.38 -3.49
137 9.00 134.00 28.00 8.04 3.64
137 10.00 146.00 65.00 8.10 4.42
137 11.00 287.00 54.00 2.18 8.85
137 12.00 178.00 29.00 -5.04 7.70
137 13.00 461.00 nan -5.53 7.76
138 0.00 138.00 58.00 -0.71 0.03
138 1.00 452.00 66.00 -9.46 2.00
138 2.00 367.00 54.00 -8.09 -6.45
138 3.00 185.00 29.00 -2.28 -10.59
138 4.00 276.00 50.00 -2.14 -11.21
138 5.00 202.00 26.00 5.06 -10.02
138 6.00 130.00 64.00 5.47 -9.84
138 7.00 187.00 15.00 10.05 -3.80
138 8.00 141.00 68.00 9.53 -3.66
138 9.00 220.00 162.00 8.45 3.72
138 10.00 117.00 24.00 3.50 7.91
138 11.00 198.00 48.00 3.10 8.46
138 12.00 373.00 47.00 -4.57 7.66
138 13.00 154.00 nan -9.57 2.29
139 0.00 143.00 64.00 -0.83 0.02
139 1.00 105.00 28.00 -9.29 4.54
139 2.00 297.00 83.00 -8.28 4.99
139 3.00 134.00 30.00 -6.12 -8.74
139 4.00 263.00 81.00 -5.47 -9.78
139 5.00 425.00 88.00 8.48 -6.54
139 6.00 168.00 6.00 5.03 7.59
139 7.00 327.00 79.00 5.26 7.43
139 8.00 111.00 nan -4.61 0.87
140 0.00 137.00 64.00 -1.05 -0.09
140 1.00 421.00 46.00 -9.58 2.22
140 2.00 317.00 47.00 -9.14 -3.44
140 3.00 221.00 1.00 -6.89 -7.96
140 4.00 286.00 49.00 -6.80 -8.39
140 5.00 419.00 42.00 -2.35 -10.99
140 6.00 171.00 33.00 2.12 -10.93
140 7.00 197.00 64.00 2.88 -10.79
140 8.00 310.00 63.00 7.24 -8.23
140 9.00 268.00 145.00 9.68 -3.84
140 10.00 211.00 56.00 8.98 2.00
140 11.00 129.00 26.00 7.06 6.90
140 12.00 202.00 50.00 7.00 6.51
140 13.00 273.00 43.00 3.06 8.84
140 14.00 300.00 57.00 -2.06 9.22
140 15.00 167.00 31.00 -6.57 7.33
140 16.00 107.00 46.00 -6.77 6.74
140 17.00 420.00 nan -9.32 1.95
141 0.00 141.00 58.00 -0.62 0.19
141 1.00 109.00 34.00 -9.39 0.38
141 2.00 293.00 48.00 -9.30 2.24
141 3.00 158.00 29.00 -8.59 -4.72
141 4.00 160.00 56.00 -8.64 -5.57
141 5.00 219.00 13.00 -2.91 -10.56
141 6.00 173.00 53.00 -2.95 -11.11
141 7.00 299.00 53.00 4.71 -10.27
141 8.00 235.00 11.00 10.08 -3.96
141 9.00 171.00 21.00 9.82 -3.69
141 10.00 304.00 45.00 9.70 -3.96
141 11.00 673.00 nan 7.77 -3.99
142 nan nan nan nan nan
143 0.00 125.00 39.00 -8.65 0.83
143 1.00 123.00 134.00 -10.23 -1.49
143 2.00 384.00 70.00 -9.10 -4.42
143 3.00 217.00 5.00 3.57 -10.23
143 4.00 187.00 241.00 3.83 -10.47
143 5.00 201.00 67.00 9.26 2.23
143 6.00 125.00 29.00 -2.80 9.72
143 7.00 356.00 nan -2.94 9.01
144 0.00 138.00 53.00 -0.86 0.07
144 1.00 153.00 37.00 -9.39 1.10
144 2.00 330.00 48.00 -9.79 -0.42
144 3.00 206.00 19.00 -8.70 -5.49
144 4.00 839.00 46.00 -8.69 -5.97
144 5.00 575.00 45.00 -4.86 -10.02
144 6.00 463.00 39.00 0.10 -11.25
144 7.00 145.00 30.00 3.88 -10.18
144 8.00 398.00 63.00 4.87 -9.95
144 9.00 125.00 28.00 8.53 -5.88
144 10.00 350.00 302.00 8.35 -5.90
144 11.00 147.00 61.00 9.46 -0.95
144 12.00 422.00 56.00 8.44 3.78
144 13.00 155.00 1.00 4.79 7.52
144 14.00 192.00 44.00 5.15 7.52
144 15.00 357.00 52.00 0.69 9.05
144 16.00 168.00 31.00 -3.98 7.91
144 17.00 145.00 39.00 -4.74 7.97
144 18.00 394.00 39.00 -8.46 5.00
144 19.00 367.00 nan -9.87 -0.29
145 0.00 141.00 55.00 -0.85 0.23
145 1.00 138.00 19.00 -9.84 1.68
145 2.00 328.00 46.00 -9.24 2.37
145 3.00 146.00 38.00 -9.02 -4.57
